,tweets,labels
6495,"So we got the images back for the magazine spread, Woop Woop! Would love to share details but we can't  until the editorial comes out",0
6496,@The_Rooster I'm with you. Terrible injuries and devastation to families. Hate them. And yet Mr BZB got himself a Hog for his 40th. ,0
6497,My stomach hurts   - i think i'm gonna be sick,0
6498,@rewy31 not looking like it no... ,0
6499,@ninirific I don't know but I'm coldy ,0
6500,@Turntablez um yea wtf April! I had to grab a sweater  booo,0
6501,Going to have a lovely day at court pleaseee go easy on me judge! I'm just a sacred little gay boy ,0
6502,@oliyoung Never got it ,0
6503,got to go to the physio's soon ,0
6504,Oh joy... Work this Saturday  Glad I didnt make plans for Easter weekend.,0
6505,@fictilliius Shut up. ,0
6506,using twitter for teh first time and that too from office... waiting for other members of car pool to be free... ,0
6507,is sleepy and hates Tuesdays more than Mondays. blaaaaahhh ,0
6508,"@pete_c Unless I want to see Will for a day and a half every week for god knows how long, then no ",0
6509,don't talk quietly! ,0
6510,Flights to The Whitsundays are sorted.  Starting to get DOMS from today's sesh  Off to bed so I can get up early and go for a run B4 work,0
6511,Waaaa my boss is here 2day  &lt;The*4th*Death&gt;,0
6512,soooo not looking forward to my solicitors appt this afternoon ,0
6513,Not been the best twitterer today - first one of the day and it's nearly the afternoon. Working too hard again ,0
6514,@shanners85 Aww no  I hope you're not!,0
6515,@MellissaD little Josiah. Ryan was like that when he was sick recently. You wish you could do something.  ?,0
6516,there are days when I am so thankful my daughter goes to her school!!!  Today is one of those days... everything I say has been a fight ,0
6517,discovered that it was (someone else's) lemons stinking up the fridge. I never knew lemons could go mouldy! ,0
6518,@blairblends i is - but i'm leaving at 10 to go to new staff orientation  bleh. when you be back?,0
6519,Still snowing here.. ,0
6520,has paint in his hair ,0
6521,Of course winter came back and I can only find one mitt ,0
6522,fucking roadworks out the front of our house ,0
6523,Wondering why I can't seem to burn the Ubuntu image on a CD properly.  Now trying different burning software.  All hashes checked out ,0
6524,"Alas, nothing new for me there @bishboria. I'm already following @infiniteloops, @roundingerrors and @scopecreep ",0
6525,is now scared of mirrors damnit ,0
6526,Sick on top of my chronic issues...home work even though I just had 3 weeks off and have a short week this week! Just so ill... BLAH! ,0
6527,looks like it will last a few more jogs... gotta buy new joggin shoes ,0
6528,not looking forward to writing a 2300-2500 word essay for history for next week stupid exam essay worth 30% im scared ,0
6529,@mistybutt Our DVR was acting up and lost all of our programming.  House was just ending by the time we realized ,0
6530,On this and bebo...Sore tummy ,0
6531,"Rant of the day-People who don't spell my name right.  Examples-my fiance's entire family, my realtor, people who reply to my emails, etc ",0
6532,is not exciting about coming down with the flu...I had just spent three weeks in bed sick...do not want to waste more time sick in bed ,0
6533,not looking forward to the rest of the day!! ,0
6534,Waking up to say goodbye is never a happy start ,0
6535,Is sick  This sucks.,0
6536,AM wishing i took easter weekend off work ,0
6537,"Back to work     So much to do; First thing, fight through this mountain of e-mails",0
6538,why is it so cold?  my old lady knees do not like this jazz,0
6539,has a very sore hand ,0
6540,@tommcfly aw i want a starbucks ,0
6541,What happened to April? This looks more like December ,0
6542,More snow this morning here in the Adirondacks.  It's covering my crocus that were coming up  ,0
6543,is tired but has to be at work in an hour ,0
6544,"Has a feeling this math test thursday is going to be hard, guess I got to study this time  hope I do well, I needa keep my A !",0
6545,#spbpuk other common failures to upgrade: dec CU had a corrupted dlls in it and hanged. Just my experience. ,0
6546,would like a nap but can't ,0
6547,wow.... http://digg.com/d1nzKq  and people here complaine about our buses here... ( don't know if this link will work ) i'm new ,0
6548,"stressing about my recital...ugh, i dont think i can do it! ",0
6549,what is up with firefox?! ever since the big update it keeps crashing... at least once a day ,0
6550,and now... time to get ready for my exercise class... what a fun morning this has been ,0
6551,back to work and have to work a little later than normal ,0
6552,@Don_J r u goin to the gym? i prob shld but my legs hurt ,0
6553,is the present perfect subjunctive ,0
6554,@BelleNoirMag I didn't see you Saturday ,0
6555,Is today Monday again? UGH! I should have stayed in bed. It's cold. I'm bored. I hate days like today. ,0
6556,Seems the ticket price has scared off anyone I know from David Byrne. Don't think it's one to go on your own to ,0
6557,"In joule library, but no good books to read ",0
6558,@Merlin_NY I'm looking for it myself.  More rain in the forecast for later too ,0
6559,dierks bentley is also comin' to Indy on Aug. 8.....geesh!! i wanna go so freaking bad ,0
6560,my lunch was awful. ,0
6561,@presssquare DDDDD: poor you ,0
6562,work work n more work with the occasional moan from a very moody teenager!!!!!! I h8 the school holidays ,0
6563,@HONEYMATTHEWS   I'm a mess this am...hmm I planned the bf's suprise bday 4 him so I'll be busy wit that &amp; then probably jus chill..u?,0
6564,Damned antismoking psa w/little boy has me so sad...  pls cheer me up!,0
6565,"@nueck yes, i don't know why. ",0
6566,"I am getting ready to head to the Dr. office. I need to find out what is going on with my back, I am in so much pain. ",0
6567,just watched 90210 dun dun duuun. and I'm going to tidy my room and do some coursework for the remainder of the day. Bad times ,0
6568,@triviasue  you got cookies?? ,0
6569,"is at work  waiting for shortlisting results and kicking back from the 'hubby', lets see how he likes it!!!",0
6570,I can't believe I still don't know where my keys are ,0
6571,"@tonycarrera oh no! poor dear! between her surgery and now being sick, she can't seem to catch a break ",0
6572,is cold ,0
6573,oh no i lost some followers  where do you go...,0
6574,i just want to go awayyyy ,0
6575,"@myroundbox I'll have the gameboy colour! Mine has been stolen.  (Not that I use it, but still..)",0
6576,Lesson Learned: Don't try and take out contact lenses in the shower ,0
6577,@ayuparamita you tooo baby! You got your own 'concert' in God's land. I am envy. ,0
6578,"Got home. A parcel that was meant for me was delivered at our neighbours' house, but they're not home... ",0
6579,"just burnt her breakfast.  but i ate it anyway, bcuz i was hungry. tramp.",0
6580,"@Jayx But that means I have to leave the house  I'll probably get one tomorrow, then.",0
6581,being sick  again!!!! ,0
6582,Why do i fly US Airways? I think only 1 in 10 flights are on time ,0
6583,"Never taking prescribed pain meds again. Still sick to my stomach, but no where near as bad as last night. ",0
6584,"@sisterphonetica you mean just dry stuff? tbh he eats very little soft stuff and we give him dentabites, got teeth like his 'daddy' probs ",0
6585,the earthquake in Italy happened to be near my family's heritage... ,0
6586,"@sebby_peek i'll miss you more  night  love you too, so much ",0
6587,this coffee is not as good as normal ,0
6588,@steephill  Some of this just seems like Voodoo  with different platforms).  It just popped up and ran fine after the Nike ad on mine,0
6589,"Back at school.  But on the bright side, it's S2C podcast night tonight!",0
6590,My twitter avatar isn't loading ,0
6591,Glad to be home! Back to our super busy life!! Feel like I'm missing my right arm without AJ!  2 more days!!!!,0
6592,@CeeHawk my phone finally died...i cant originate any calls or texts ,0
6593,Apparently I am cursed to not have free ringtones. ,0
6594,@majinvash I've just started climbing again.haven't done a Dorset trip for yrs tbh...we're all to busy... ,0
6595,"heading for home, sick ",0
6596,awww.  my 2 pal wood pigeons just sat on their usual branch and it snapped ,0
6597,Praying to get that call back. Unemployed and broke is that worst feeling ever ,0
6598,Oww... hurtie lump on eye ball is hurty! ,0
6599,@ipv6freely gateway right?  ,0
6600,Who stol my nick TheHorn?  ,0
6601,"@DawMatt on 3wks of losing, my bball team are on a 6 game skid ",0
6602,Sometimes my phone deletes all my messages before I can even read them. ,0
6603,House was sad last night.  But Go Heels!,0
6604,@xTwiggy yeah! and did i leave my charger at ur house? if not i left it at graces? and i cant come until 5 ,0
6605,"Feeling crazy allergic to something lately. It's no fun, and it doesn't make mornings any easier  I wanna go back to bed so badly.",0
6606,my mac is breaking two weeks after the warranty has expired ,0
6607,why am i so thirstyyy?  in class even though i don't have the homework. was there even a point in going?,0
6608,@MissKeriBaby wish you could perform where i live ,0
6609,"@Sprucehillfarm @paccadoodle very sad, and i was completely surprised! @paccadoodle, sorry it got spoiled for you.  twitter does do that.",0
6610,"Is at the dentist and I've gotta get a tooth extracted  damn you pepsi, coffee, and candy...",0
6611,Good a big headache and don't feel too well. ,0
6612,"I ate too much chocolate, and now I feel poorly  Easter sux.",0
6613,@mileycyrus school ugh me too ,0
6614,has a cold and is working... I sad... ,0
6615,@m_ona sad  you're online sometime soon?,0
6616,Not having a good day thus far ,0
6617,Ugh ran around Hyde Park during lunch hr. Haven't run for a month! Thght I was going to die!! ,0
6618,loud music and hardcore cleaning might help distract me...so much for painting ,0
6619,@Skylten I don't think I have that one ,0
6620,"@balmeras - hey, I tried to respond to the wine invite yesterday, but issues with Twitter.  ",0
6621,"@AMelhuish Hello there, Well right now, i am hanging after a night in Gford   How you doing?? x",0
6622,Why won't my NYT US news RSS work in Google reader? ,0
6623,@lil_dude_94 OH MY GOD ITS WELL SAD  sean's a beeeyyaaatch! xx,0
6624,Rainy day in boston ,0
6625,omg the ice cream van just turned up. i dont even have ï¿½1 in my purse for a 99  the bends is getting me v excited about reading tho (y),0
6626,"@lightinthesky hahaha! yeah, i miss ginger too!  and remember lizzie mcguire too? crap, i can't spell.",0
6627,@Katetheright I don't see it. ,0
6628,@wisls OUCH   I suppose a trite motivational quote would be out of place right now ...,0
6629,i just got so emotional at jeremy kyle ,0
6630,@pilvlp I don't think I can find a way to convince Mom to drive that far out of her way.   Maybe you should call her and ask!  ,0
6631,http://twitpic.com/2ye2j - Spanish Orals + French Orals = Bordem + 1 books + 100 sheets ,0
6632,@katieeeey business nd chemistry ,0
6633,is new to this madness..and sick of the library ,0
6634,@michellev  ok. hope you can make it,0
6635,Critique with skees sucks. I've had about two hours of sleep and I feel like death ,0
6636,"@gingerlee  love the snow being Canadian and all but its April, should be NICE outside now.. not snowing! ",0
6637,"calculating a big to do list, bad times ",0
6638,"@MarieChristineJ No, I'm old. You made it to 10:45! Whereas I usually only last til 10 ",0
6639,"@bradradke lol at least you're eating something this morning, i couldnt cuz i was rushed out the door to school :@ ",0
6640,Looks like #1 son may have to have surgery  -- this really sucks.,0
6641,@Crimsondreamer Ahh I miss you!  Once these essays are done I'll be back to being around.  Just stressing over these till the 20th ,0
6642,Is at work and sick blah ,0
6643,Is it just me or has the centre-bit dramatically reduced in Jaffa Cakes? ,0
6644,Oh! Mother Nature! You taunt us with one beautiful day last weeekend and now you give us snow. #ottawa  ,0
